idTransaction;idBien;dateMutation;valeurFonciere
21858;21858;13/05/2020;77800
21859;21859;13/05/2020;114000
21860;21860;14/05/2020;90000
21861;21861;13/05/2020;57000
21862;21862;13/05/2020;71400
21863;21863;13/05/2020;75000
21864;21864;13/05/2020;72500
21865;21865;13/05/2020;204000
21866;21866;13/05/2020;67500
21867;21867;13/05/2020;129000
21868;21868;13/05/2020;65500
21869;21869;13/05/2020;209500
21870;21870;13/05/2020;429500
21871;21871;13/05/2020;398000
21872;21872;13/05/2020;695000
21873;21873;13/05/2020;287120
21874;21874;13/05/2020;721700
21875;21875;14/05/2020;465000
21876;21876;13/05/2020;315000
21877;21877;13/05/2020;139600
21878;21878;13/05/2020;319000
21879;21879;13/05/2020;414200
21880;21880;13/05/2020;120000
21881;21881;13/05/2020;155000
21882;21882;13/05/2020;99000
21883;21883;13/05/2020;189000
21884;21884;13/05/2020;130000
21885;21885;13/05/2020;123000
21886;21886;13/05/2020;414300
21887;21887;13/05/2020;245900
21888;21888;13/05/2020;199000
21889;21889;13/05/2020;260000
21890;21890;13/05/2020;95000
21891;21891;13/05/2020;172000
21892;21892;13/05/2020;42041
21893;21893;13/05/2020;237500
21894;21894;13/05/2020;289000
21895;21895;13/05/2020;158000
21896;21896;13/05/2020;150000
21897;21897;13/05/2020;400000
21898;21898;13/05/2020;135000
21899;21899;13/05/2020;205230
21900;21900;13/05/2020;250000
21901;21901;13/05/2020;520000
21902;21902;25/05/2020;526000
21903;21903;13/05/2020;80000
21904;21904;13/05/2020;770000
21905;21905;13/05/2020;203000
21906;21906;13/05/2020;186000
21907;21907;13/05/2020;137730
21908;21908;13/05/2020;271000
21909;21909;21/05/2020;160000
21910;21910;13/05/2020;166650
21911;21911;13/05/2020;314000
21912;21912;13/05/2020;350800
21913;21913;13/05/2020;288300
21914;21914;13/05/2020;270000
21915;21915;13/05/2020;146000
21916;21916;13/05/2020;268000
21917;21917;13/05/2020;216000
21918;21918;20/05/2020;184000
21919;21919;13/05/2020;165000
21920;21920;13/05/2020;50000
21921;21921;14/05/2020;134000
21922;21922;14/05/2020;142500
21923;21923;14/05/2020;85000
21924;21924;14/05/2020;67340
21925;21925;14/05/2020;333200
21926;21926;28/05/2020;85000
21927;21927;14/05/2020;375000
21928;21928;08/06/2020;120000
21929;21929;14/05/2020;150000
21930;21930;14/05/2020;52000
21931;21931;14/05/2020;96500
21932;21932;14/05/2020;170000
21933;21933;14/05/2020;92000
21934;21934;14/05/2020;311436
21935;21935;14/05/2020;158000
21936;21936;14/05/2020;74400
21937;21937;14/05/2020;266000
21938;21938;14/05/2020;198200
21939;21939;14/05/2020;387000
21940;21940;14/05/2020;514000
21941;21941;14/05/2020;89000
21942;21942;19/05/2020;51500
21943;21943;17/06/2020;81000
21944;21944;14/05/2020;94000
21945;21945;14/05/2020;110000
21946;21946;14/05/2020;180500
21947;21947;14/05/2020;178000
21948;21948;14/05/2020;105000
21949;21949;14/05/2020;78000
21950;21950;14/05/2020;23000
21951;21951;14/05/2020;110000
21952;21952;14/05/2020;57000
21953;21953;14/05/2020;47000
21954;21954;25/05/2020;46000
21955;21955;14/05/2020;124040
21956;21956;14/05/2020;22370
21957;21957;14/05/2020;104990
21958;21958;14/05/2020;85000
21959;21959;14/05/2020;495000
21960;21960;14/05/2020;217500
21961;21961;14/05/2020;170000
21962;21962;14/05/2020;95000
21963;21963;14/05/2020;153000
21964;21964;14/05/2020;25000
21965;21965;14/05/2020;165000
21966;21966;14/05/2020;145000
21967;21967;14/05/2020;49000
21968;21968;14/05/2020;86000
21969;21969;14/05/2020;54000
21970;21970;14/05/2020;113070
21971;21971;14/05/2020;23000
21972;21972;14/05/2020;191911
21973;21973;14/05/2020;99500
21974;21974;28/05/2020;58000
21975;21975;14/05/2020;80000
21976;21976;14/05/2020;350000
21977;21977;14/05/2020;113000
21978;21978;14/05/2020;275000
21979;21979;14/05/2020;195000
21980;21980;14/05/2020;171000
21981;21981;14/05/2020;295000
21982;21982;14/05/2020;166500
21983;21983;14/05/2020;71500
21984;21984;14/05/2020;176550
21985;21985;14/05/2020;73770
21986;21986;14/05/2020;65000
21987;21987;14/05/2020;80000
21988;21988;14/05/2020;328760
21989;21989;14/05/2020;302150
21990;21990;14/05/2020;72000
21991;21991;14/05/2020;301800
21992;21992;14/05/2020;221800
21993;21993;14/05/2020;260000
21994;21994;14/05/2020;214530
21995;21995;14/05/2020;123300
21996;21996;14/05/2020;162300
21997;21997;14/05/2020;162330
21998;21998;14/05/2020;178500
21999;21999;14/05/2020;142000
22000;22000;26/05/2020;128500
22001;22001;14/05/2020;87000
22002;22002;14/05/2020;198000
22003;22003;14/05/2020;151500
22004;22004;14/05/2020;550500
22005;22005;14/05/2020;273100
22006;22006;14/05/2020;225000
22007;22007;14/05/2020;94000
22008;22008;14/05/2020;242000
22009;22009;14/05/2020;181000
22010;22010;14/05/2020;150818
22011;22011;14/05/2020;179000
22012;22012;14/05/2020;110000
22013;22013;14/05/2020;130000
22014;22014;14/05/2020;78000
22015;22015;14/05/2020;167400
22016;22016;14/05/2020;197675
22017;22017;14/05/2020;74100
22018;22018;14/05/2020;147300
22019;22019;14/05/2020;220000
22020;22020;14/05/2020;146000
22021;22021;14/05/2020;229000
22022;22022;14/05/2020;328189
22023;22023;14/05/2020;82000
22024;22024;14/05/2020;380000
22025;22025;14/05/2020;239000
22026;22026;14/05/2020;92000
22027;22027;14/05/2020;63500
22028;22028;14/05/2020;88600
22029;22029;14/05/2020;163000
22030;22030;14/05/2020;42750
22031;22031;14/05/2020;430622
22032;22032;14/05/2020;209000
22033;22033;14/05/2020;237000
22034;22034;14/05/2020;355500
22035;22035;14/05/2020;184000
22036;22036;14/05/2020;88360
22037;22037;14/05/2020;96350
22038;22038;14/05/2020;169000
22039;22039;14/05/2020;355000
22040;22040;14/05/2020;85000
22041;22041;20/05/2020;138900
22042;22042;14/05/2020;240500
22043;22043;14/05/2020;90150
22044;22044;14/05/2020;261900
22045;22045;14/05/2020;60000
22046;22046;14/05/2020;50000
22047;22047;14/05/2020;74000
22048;22048;14/05/2020;118000
22049;22049;14/05/2020;182000
22050;22050;14/05/2020;69000
22051;22051;14/05/2020;110000
22052;22052;14/05/2020;85000
22053;22053;14/05/2020;183500
22054;22054;14/05/2020;58000
22055;22055;14/05/2020;38000
22056;22056;14/05/2020;128700
22057;22057;14/05/2020;116500
22058;22058;14/05/2020;126900
22059;22059;14/05/2020;32200
22060;22060;14/05/2020;212000
22061;22061;14/05/2020;86000
22062;22062;14/05/2020;119600
22063;22063;14/05/2020;149000
22064;22064;14/05/2020;60000
22065;22065;14/05/2020;44000
22066;22066;14/05/2020;105000
22067;22067;14/05/2020;155000
22068;22068;14/05/2020;112500
22069;22069;14/05/2020;62400
22070;22070;14/05/2020;165900
22071;22071;14/05/2020;207500
22072;22072;14/05/2020;98000
22073;22073;14/05/2020;90500
22074;22074;14/05/2020;82000
22075;22075;14/05/2020;54500
22076;22076;14/05/2020;40000
22077;22077;14/05/2020;109000
22078;22078;14/05/2020;153000
22079;22079;14/05/2020;216350
22080;22080;14/05/2020;310630
22081;22081;02/06/2020;259600
22082;22082;14/05/2020;117700
22083;22083;14/05/2020;196000
22084;22084;14/05/2020;180000
22085;22085;14/05/2020;140000
22086;22086;14/05/2020;130600
22087;22087;14/05/2020;245000
22088;22088;14/05/2020;356150
22089;22089;14/05/2020;208200
22090;22090;14/05/2020;182000
22091;22091;14/05/2020;454565
22092;22092;14/05/2020;453000
22093;22093;14/05/2020;403400
22094;22094;14/05/2020;185000
22095;22095;14/05/2020;372000
22096;22096;14/05/2020;180000
22097;22097;14/05/2020;160000
22098;22098;14/05/2020;82000
22099;22099;14/05/2020;337000
22100;22100;14/05/2020;240450
22101;22101;14/05/2020;22000
22102;22102;14/05/2020;45000
22103;22103;14/05/2020;170000
22104;22104;14/05/2020;25000
22105;22105;14/05/2020;182740
22106;22106;14/05/2020;165095
22107;22107;14/05/2020;610800
22108;22108;14/05/2020;59500
22109;22109;14/05/2020;130000
22110;22110;14/05/2020;320000
22111;22111;14/05/2020;1750000
22112;22112;14/05/2020;849000
22113;22113;14/05/2020;465000
22114;22114;14/05/2020;937050
22115;22115;14/05/2020;376200
22116;22116;14/05/2020;360000
22117;22117;14/05/2020;415000
22118;22118;14/05/2020;1000000
22119;22119;14/05/2020;480000
22120;22120;14/05/2020;467000
22121;22121;14/05/2020;337000
22122;22122;14/05/2020;795000
22123;22123;14/05/2020;981400
22124;22124;14/05/2020;759615
22125;22125;14/05/2020;336740
22126;22126;14/05/2020;654000
22127;22127;14/05/2020;329000
22128;22128;14/05/2020;355000
22129;22129;14/05/2020;539000
22130;22130;14/05/2020;579000
22131;22131;14/05/2020;1030400
22132;22132;14/05/2020;45000
22133;22133;14/05/2020;304850
22134;22134;14/05/2020;515000
22135;22135;14/05/2020;380000
22136;22136;14/05/2020;895000
22137;22137;14/05/2020;377000
22138;22138;14/05/2020;378870
22139;22139;14/05/2020;530700
22140;22140;14/05/2020;510000
22141;22141;14/05/2020;570500
22142;22142;14/05/2020;405000
22143;22143;14/05/2020;373540
22144;22144;14/05/2020;115000
22145;22145;14/05/2020;225000
22146;22146;14/05/2020;855100
22147;22147;14/05/2020;240000
22148;22148;14/05/2020;340300
22149;22149;14/05/2020;850000
22150;22150;14/05/2020;776000
22151;22151;14/05/2020;900000
22152;22152;14/05/2020;1197800
22153;22153;14/05/2020;1325000
22154;22154;14/05/2020;896264
22155;22155;14/05/2020;497000
22156;22156;14/05/2020;366400
22157;22157;14/05/2020;920000
22158;22158;14/05/2020;17000
22159;22159;14/05/2020;578000
22160;22160;14/05/2020;1400000
22161;22161;14/05/2020;267000
22162;22162;14/05/2020;164000
22163;22163;14/05/2020;299000
22164;22164;14/05/2020;105000
22165;22165;14/05/2020;682100
22166;22166;14/05/2020;393000
22167;22167;14/05/2020;185000
22168;22168;14/05/2020;370000
22169;22169;14/05/2020;397000
22170;22170;14/05/2020;112700
22171;22171;14/05/2020;116000
22172;22172;14/05/2020;122500
22173;22173;14/05/2020;79000
22174;22174;14/05/2020;120000
22175;22175;14/05/2020;127000
22176;22176;14/05/2020;162000
22177;22177;14/05/2020;149000
22178;22178;14/05/2020;251000
22179;22179;14/05/2020;75000
22180;22180;14/05/2020;50000
22181;22181;14/05/2020;205000
22182;22182;14/05/2020;145350
22183;22183;14/05/2020;206000
22184;22184;14/05/2020;258500
22185;22185;14/05/2020;265000
22186;22186;14/05/2020;259750
22187;22187;14/05/2020;272900
22188;22188;14/05/2020;183000
22189;22189;14/05/2020;297000
22190;22190;14/05/2020;130000
22191;22191;14/05/2020;211000
22192;22192;14/05/2020;138500
22193;22193;14/05/2020;135000
22194;22194;14/05/2020;193000
22195;22195;14/05/2020;292460
22196;22196;14/05/2020;145000
22197;22197;14/05/2020;195000
22198;22198;14/05/2020;121000
22199;22199;14/05/2020;375490
22200;22200;14/05/2020;585200
22201;22201;14/05/2020;342383
22202;22202;14/05/2020;192200
22203;22203;14/05/2020;269000
22204;22204;14/05/2020;215000
22205;22205;14/05/2020;318000
22206;22206;14/05/2020;251112
22207;22207;09/06/2020;196452
22208;22208;14/05/2020;120000
22209;22209;14/05/2020;251000
22210;22210;14/05/2020;335858
22211;22211;14/05/2020;617000
22212;22212;14/05/2020;240000
22213;22213;14/05/2020;57000
22214;22214;14/05/2020;94500
22215;22215;14/05/2020;134900
22216;22216;14/05/2020;105000
22217;22217;14/05/2020;115000
22218;22218;14/05/2020;50000
22219;22219;14/05/2020;60000
22220;22220;14/05/2020;60040
22221;22221;14/05/2020;295500
22222;22222;14/05/2020;110350
22223;22223;14/05/2020;588000
22224;22224;14/05/2020;229250
22225;22225;14/05/2020;477150
22226;22226;14/05/2020;225300
22227;22227;14/05/2020;290000
22228;22228;14/05/2020;798000
22229;22229;14/05/2020;192000
22230;22230;14/05/2020;153000
22231;22231;14/05/2020;61000
22232;22232;14/05/2020;104797
22233;22233;14/05/2020;51000
22234;22234;14/05/2020;149000
22235;22235;14/05/2020;92700
22236;22236;18/05/2020;94000
22237;22237;14/05/2020;123000
22238;22238;14/05/2020;45100
22239;22239;14/05/2020;139500
22240;22240;14/05/2020;119500
22241;22241;14/05/2020;33000
22242;22242;14/05/2020;108000
22243;22243;14/05/2020;129000
22244;22244;14/05/2020;113500
22245;22245;14/05/2020;148100
22246;22246;14/05/2020;110000
22247;22247;14/05/2020;261000
22248;22248;14/05/2020;109900
22249;22249;14/05/2020;94000
22250;22250;14/05/2020;118350
22251;22251;14/05/2020;220000
22252;22252;14/05/2020;310000
22253;22253;14/05/2020;192000
22254;22254;14/05/2020;480000
22255;22255;14/05/2020;241000
22256;22256;14/05/2020;92500
22257;22257;14/05/2020;136000
22258;22258;14/05/2020;143000
22259;22259;14/05/2020;223000
22260;22260;12/06/2020;150000
22261;22261;14/05/2020;186700
22262;22262;14/05/2020;361000
22263;22263;14/05/2020;373000
22264;22264;15/05/2020;298000
22265;22265;29/05/2020;371000
22266;22266;11/06/2020;364000
22267;22267;14/05/2020;357000
22268;22268;26/05/2020;167000
22269;22269;29/05/2020;251300
22270;22270;14/05/2020;326923
22271;22271;14/05/2020;460000
22272;22272;14/05/2020;180000
22273;22273;14/05/2020;845000
22274;22274;14/05/2020;350000
22275;22275;14/05/2020;191500
22276;22276;14/05/2020;214000
22277;22277;14/05/2020;234950
22278;22278;14/05/2020;569390
22279;22279;14/05/2020;306550
22280;22280;14/05/2020;325000
22281;22281;14/05/2020;1300000
22282;22282;14/05/2020;155000
22283;22283;14/05/2020;217600
22284;22284;14/05/2020;565910
22285;22285;14/05/2020;320000
22286;22286;14/05/2020;93855
22287;22287;14/05/2020;354000
22288;22288;14/05/2020;141000
22289;22289;14/05/2020;375000
22290;22290;14/05/2020;224500
22291;22291;14/05/2020;298000
22292;22292;14/05/2020;159000
22293;22293;14/05/2020;245000
22294;22294;14/05/2020;140000
22295;22295;11/06/2020;115000
22296;22296;14/05/2020;175000
22297;22297;14/05/2020;213000
22298;22298;16/06/2020;428000
22299;22299;14/05/2020;192000
22300;22300;14/05/2020;270000
22301;22301;14/05/2020;234021
22302;22302;14/05/2020;527000
22303;22303;14/05/2020;170000
22304;22304;14/05/2020;48000
22305;22305;14/05/2020;171000
22306;22306;14/05/2020;230000
22307;22307;14/05/2020;246000
22308;22308;14/05/2020;242000
22309;22309;09/06/2020;
22310;22310;14/05/2020;307000
22311;22311;14/05/2020;259680
22312;22312;14/05/2020;192000
22313;22313;14/05/2020;130500
22314;22314;14/05/2020;175000
22315;22315;14/05/2020;131000
22316;22316;14/05/2020;266775
22317;22317;22/05/2020;190000
22318;22318;14/05/2020;222000
22319;22319;14/05/2020;120000
22320;22320;14/05/2020;120000
22321;22321;14/05/2020;350000
22322;22322;14/05/2020;142000
22323;22323;14/05/2020;338000
22324;22324;14/05/2020;108000
22325;22325;14/05/2020;228000
22326;22326;14/05/2020;240000
22327;22327;14/05/2020;137000
22328;22328;14/05/2020;310000
22329;22329;14/05/2020;159000
22330;22330;14/05/2020;76500
22331;22331;15/05/2020;79370
22332;22332;15/05/2020;69800
22333;22333;15/05/2020;84800
22334;22334;15/05/2020;410000
22335;22335;15/05/2020;469000
22336;22336;15/05/2020;469820
22337;22337;15/05/2020;36000
22338;22338;04/06/2020;44000
22339;22339;15/05/2020;96000
22340;22340;15/05/2020;86000
22341;22341;15/05/2020;45000
22342;22342;15/05/2020;165000
22343;22343;15/05/2020;240000
22344;22344;15/05/2020;574200
22345;22345;15/05/2020;95000
22346;22346;29/05/2020;117500
22347;22347;15/05/2020;566000
22348;22348;15/05/2020;302000
22349;22349;15/05/2020;144000
22350;22350;15/05/2020;395000
22351;22351;15/05/2020;204700
22352;22352;15/05/2020;935000
22353;22353;15/05/2020;305344
22354;22354;15/05/2020;159500
22355;22355;15/05/2020;12000
22356;22356;15/05/2020;570000
22357;22357;15/05/2020;185000
22358;22358;15/05/2020;95000
22359;22359;15/05/2020;80000
22360;22360;15/05/2020;136500
22361;22361;15/05/2020;65000
22362;22362;15/05/2020;25000
22363;22363;15/05/2020;100500
22364;22364;15/05/2020;265000
22365;22365;15/05/2020;79865
22366;22366;15/05/2020;143660
22367;22367;15/05/2020;87505
22368;22368;15/05/2020;225000
22369;22369;15/05/2020;108500
22370;22370;15/05/2020;210000
22371;22371;15/05/2020;224850
22372;22372;15/05/2020;102420
22373;22373;15/05/2020;250000
22374;22374;15/05/2020;98500
22375;22375;15/05/2020;126000
22376;22376;15/05/2020;104500
22377;22377;15/05/2020;109800
22378;22378;15/05/2020;41200
22379;22379;15/05/2020;66000
22380;22380;15/05/2020;60000
22381;22381;15/05/2020;63320
22382;22382;15/05/2020;65000
22383;22383;15/05/2020;180000
22384;22384;15/05/2020;37950
22385;22385;15/05/2020;122000
22386;22386;15/05/2020;97000
22387;22387;28/05/2020;243000
22388;22388;15/05/2020;67500
22389;22389;15/05/2020;50000
22390;22390;25/05/2020;74000
22391;22391;15/05/2020;225000
22392;22392;15/05/2020;222695
22393;22393;15/05/2020;213500
22394;22394;15/05/2020;28990
22395;22395;15/05/2020;81600
22396;22396;15/05/2020;74300
22397;22397;15/05/2020;40500
22398;22398;15/05/2020;125000
22399;22399;15/05/2020;125000
22400;22400;15/05/2020;209440
22401;22401;15/05/2020;51585
22402;22402;15/05/2020;216450
22403;22403;15/05/2020;188000
22404;22404;15/05/2020;86400
22405;22405;15/05/2020;322200
22406;22406;15/05/2020;150540
22407;22407;15/05/2020;178250
22408;22408;15/05/2020;28600
22409;22409;15/05/2020;257373
22410;22410;29/05/2020;230000
22411;22411;15/05/2020;138589
22412;22412;15/05/2020;147500
22413;22413;15/05/2020;148925
22414;22414;15/05/2020;257053
22415;22415;15/05/2020;228200
22416;22416;15/05/2020;115500
22417;22417;15/05/2020;189700
22418;22418;15/05/2020;253700
22419;22419;15/05/2020;182000
22420;22420;15/05/2020;194000
22421;22421;15/05/2020;125000
22422;22422;15/05/2020;111900
22423;22423;15/05/2020;126450
22424;22424;15/05/2020;496000
22425;22425;15/05/2020;152200
22426;22426;15/05/2020;229000
22427;22427;15/05/2020;161500
22428;22428;15/05/2020;65000
22429;22429;15/05/2020;44455
22430;22430;15/05/2020;124000
22431;22431;15/05/2020;170000
22432;22432;15/05/2020;125000
22433;22433;15/05/2020;117950
22434;22434;22/05/2020;174000
22435;22435;15/05/2020;116000
22436;22436;15/05/2020;80400
22437;22437;15/05/2020;232300
22438;22438;15/05/2020;273750
22439;22439;15/05/2020;173000
22440;22440;15/05/2020;146000
22441;22441;15/05/2020;251000
22442;22442;15/05/2020;15000
22443;22443;15/05/2020;72500
22444;22444;15/05/2020;51000
22445;22445;15/05/2020;98000
22446;22446;15/05/2020;272000
22447;22447;15/05/2020;88500
22448;22448;15/05/2020;197700
22449;22449;15/05/2020;147000
22450;22450;15/05/2020;56000
22451;22451;15/05/2020;108000
22452;22452;15/05/2020;619800
22453;22453;15/05/2020;159000
22454;22454;15/05/2020;122000
22455;22455;15/05/2020;185500
22456;22456;15/05/2020;174650
22457;22457;15/05/2020;65000
22458;22458;15/05/2020;114935
22459;22459;15/05/2020;82000
22460;22460;15/05/2020;74500
22461;22461;15/05/2020;152830
22462;22462;15/05/2020;94000
22463;22463;15/05/2020;249500
22464;22464;15/05/2020;52000
22465;22465;15/05/2020;46500
22466;22466;15/05/2020;133150
22467;22467;15/05/2020;129500
22468;22468;15/05/2020;40000
22469;22469;15/05/2020;96300
22470;22470;15/05/2020;104800
22471;22471;15/05/2020;230000
22472;22472;15/05/2020;950000
22473;22473;15/05/2020;224000
22474;22474;15/05/2020;143500
22475;22475;15/05/2020;266000
22476;22476;15/05/2020;40000
22477;22477;15/05/2020;129488
22478;22478;15/05/2020;295000
22479;22479;15/05/2020;402000
22480;22480;15/05/2020;171000
22481;22481;15/05/2020;81000
22482;22482;15/05/2020;118300
22483;22483;15/05/2020;60000
22484;22484;15/05/2020;162806
22485;22485;15/05/2020;185000
22486;22486;15/05/2020;288600
22487;22487;15/05/2020;166900
22488;22488;15/05/2020;92000
22489;22489;15/05/2020;130000
22490;22490;15/05/2020;79000
22491;22491;15/05/2020;89938
22492;22492;15/05/2020;37500
22493;22493;15/05/2020;72700
22494;22494;15/05/2020;90000
22495;22495;15/05/2020;158000
22496;22496;15/05/2020;48000
22497;22497;15/05/2020;42500
22498;22498;15/05/2020;27000
22499;22499;15/05/2020;190400
22500;22500;15/05/2020;159000
22501;22501;15/05/2020;61000
22502;22502;15/05/2020;130000
22503;22503;15/05/2020;79000
22504;22504;15/05/2020;189500
22505;22505;15/05/2020;78000
22506;22506;15/05/2020;42500
22507;22507;15/05/2020;44500
22508;22508;15/05/2020;69200
22509;22509;15/05/2020;68000
22510;22510;15/05/2020;108500
22511;22511;15/05/2020;139000
22512;22512;15/05/2020;116270
22513;22513;15/05/2020;55600
22514;22514;15/05/2020;65000
22515;22515;15/05/2020;105357
22516;22516;15/05/2020;80200
22517;22517;15/05/2020;216000
22518;22518;15/05/2020;35000
22519;22519;15/05/2020;102000
22520;22520;15/05/2020;127050
22521;22521;15/05/2020;273500
22522;22522;15/05/2020;398750
22523;22523;15/05/2020;162080
22524;22524;15/05/2020;218000
22525;22525;15/05/2020;276000
22526;22526;15/05/2020;156162
22527;22527;15/05/2020;95000
22528;22528;15/05/2020;112500
22529;22529;15/05/2020;235000
22530;22530;15/05/2020;466000
22531;22531;15/05/2020;146470
22532;22532;15/05/2020;117880
22533;22533;15/05/2020;135000
22534;22534;15/05/2020;127000
22535;22535;04/06/2020;140000
22536;22536;15/05/2020;105000
22537;22537;15/05/2020;163000
22538;22538;15/05/2020;83000
22539;22539;15/05/2020;99200
22540;22540;15/05/2020;82500
22541;22541;15/05/2020;167000
22542;22542;15/05/2020;104500
22543;22543;29/05/2020;95000
22544;22544;15/05/2020;217040
22545;22545;15/05/2020;207600
22546;22546;15/05/2020;53300
22547;22547;15/05/2020;83000
22548;22548;15/05/2020;85650
22549;22549;15/05/2020;99800
22550;22550;15/05/2020;99200
22551;22551;15/05/2020;116600
22552;22552;15/05/2020;292000
22553;22553;15/05/2020;95000
22554;22554;15/05/2020;175000
22555;22555;11/06/2020;156100
22556;22556;15/05/2020;152000
22557;22557;15/05/2020;109030
22558;22558;15/05/2020;145000
22559;22559;15/05/2020;164000
22560;22560;15/05/2020;134000
22561;22561;15/05/2020;177195
22562;22562;15/05/2020;136000
22563;22563;15/05/2020;197900
22564;22564;15/05/2020;134800
22565;22565;15/05/2020;98880
22566;22566;15/05/2020;349540
22567;22567;15/05/2020;108000
22568;22568;15/05/2020;245000
22569;22569;15/05/2020;184115
22570;22570;15/05/2020;510000
22571;22571;15/05/2020;158000
22572;22572;15/05/2020;128000
22573;22573;15/05/2020;190000
22574;22574;15/05/2020;361400
22575;22575;15/05/2020;187000
22576;22576;15/05/2020;488000
22577;22577;15/05/2020;249300
22578;22578;15/05/2020;183800
22579;22579;15/05/2020;458700
22580;22580;15/05/2020;366600
22581;22581;15/05/2020;1320000
22582;22582;15/05/2020;547100
22583;22583;15/05/2020;254000
22584;22584;15/05/2020;315000
22585;22585;15/05/2020;62000
22586;22586;15/05/2020;48500
22587;22587;15/05/2020;240000
22588;22588;15/05/2020;84000
22589;22589;15/05/2020;71500
22590;22590;15/05/2020;90000
22591;22591;15/05/2020;91500
22592;22592;15/05/2020;278000
22593;22593;15/05/2020;480000
22594;22594;15/05/2020;420000
22595;22595;15/05/2020;555000
22596;22596;15/05/2020;278920
22597;22597;15/05/2020;192000
22598;22598;15/05/2020;249640
22599;22599;15/05/2020;62000
22600;22600;15/05/2020;287700
22601;22601;15/05/2020;52015
22602;22602;15/05/2020;192500
22603;22603;15/05/2020;256440
22604;22604;15/05/2020;89000
22605;22605;15/05/2020;322750
22606;22606;15/05/2020;480000
22607;22607;15/05/2020;374000
22608;22608;15/05/2020;520000
22609;22609;15/05/2020;1000000
22610;22610;15/05/2020;240000
22611;22611;15/05/2020;3202000
22612;22612;15/05/2020;950000
22613;22613;15/05/2020;735560
22614;22614;15/05/2020;615000
22615;22615;15/05/2020;484000
22616;22616;15/05/2020;2060000
22617;22617;15/05/2020;550000
22618;22618;15/05/2020;549400
22619;22619;15/05/2020;1445000
22620;22620;15/05/2020;598000
22621;22621;15/05/2020;1290000
22622;22622;15/05/2020;335016
22623;22623;15/05/2020;700500
22624;22624;15/05/2020;574211
22625;22625;15/05/2020;684000
22626;22626;15/05/2020;697300
22627;22627;15/05/2020;785000
22628;22628;15/05/2020;161200
22629;22629;15/05/2020;240000
22630;22630;15/05/2020;470300
22631;22631;15/05/2020;344000
22632;22632;15/05/2020;146360
22633;22633;15/05/2020;855000
22634;22634;15/05/2020;199000
22635;22635;15/05/2020;696000
22636;22636;15/05/2020;1210000
22637;22637;15/05/2020;426000
22638;22638;15/05/2020;147475
22639;22639;15/05/2020;839900
22640;22640;15/05/2020;178000
22641;22641;15/05/2020;234150
22642;22642;15/05/2020;524100
22643;22643;15/05/2020;103500
22644;22644;15/05/2020;650000
22645;22645;12/06/2020;340000
22646;22646;15/05/2020;750000
22647;22647;15/05/2020;496000
22648;22648;15/05/2020;646000
22649;22649;15/05/2020;480000
22650;22650;15/05/2020;284000
22651;22651;18/05/2020;282000
22652;22652;15/05/2020;300000
22653;22653;15/05/2020;450000
22654;22654;15/05/2020;591000
22655;22655;15/05/2020;490000
22656;22656;15/05/2020;409500
22657;22657;15/05/2020;725000
22658;22658;15/05/2020;173000
22659;22659;15/05/2020;358000
22660;22660;15/05/2020;668000
22661;22661;15/05/2020;189350
22662;22662;15/05/2020;157540
22663;22663;15/05/2020;406500
22664;22664;15/05/2020;168000
22665;22665;15/05/2020;1320000
22666;22666;15/05/2020;707300
22667;22667;15/05/2020;423000
22668;22668;15/05/2020;281300
22669;22669;15/05/2020;501500
22670;22670;02/06/2020;475500
22671;22671;15/05/2020;1204500
22672;22672;15/05/2020;623000
22673;22673;15/05/2020;241800
22674;22674;15/05/2020;298000
22675;22675;15/05/2020;446300
22676;22676;15/05/2020;756100
22677;22677;15/05/2020;450000
22678;22678;15/05/2020;134000
22679;22679;15/05/2020;660000
22680;22680;15/05/2020;367700
22681;22681;10/06/2020;125000
22682;22682;15/05/2020;285000
22683;22683;15/05/2020;705000
22684;22684;15/05/2020;257950
22685;22685;15/05/2020;591700
22686;22686;15/05/2020;1120000
22687;22687;15/05/2020;478200
22688;22688;15/05/2020;558560
22689;22689;15/05/2020;479638
22690;22690;15/05/2020;157000
22691;22691;15/05/2020;294611
22692;22692;15/05/2020;414500
22693;22693;15/05/2020;97000
22694;22694;15/05/2020;258500
22695;22695;15/05/2020;410000
22696;22696;15/05/2020;343000
22697;22697;15/05/2020;346620
22698;22698;15/05/2020;618300
22699;22699;15/05/2020;375710
22700;22700;15/05/2020;414350
22701;22701;15/05/2020;640000
22702;22702;15/05/2020;517100
22703;22703;15/05/2020;291500
22704;22704;15/05/2020;169800
22705;22705;15/05/2020;657770
22706;22706;15/05/2020;369600
22707;22707;15/05/2020;189000
22708;22708;15/05/2020;63000
22709;22709;25/05/2020;45000
22710;22710;15/05/2020;58000
22711;22711;15/05/2020;147000
22712;22712;15/05/2020;195000
22713;22713;27/05/2020;449000
22714;22714;15/05/2020;128450
22715;22715;15/05/2020;124000
22716;22716;15/05/2020;93000
22717;22717;15/05/2020;82000
22718;22718;15/05/2020;49000
22719;22719;15/05/2020;149660
22720;22720;15/05/2020;112000
22721;22721;15/05/2020;235670
22722;22722;15/05/2020;180850
22723;22723;15/05/2020;178436
22724;22724;15/05/2020;128063
22725;22725;15/05/2020;100000
22726;22726;15/05/2020;241300
22727;22727;15/05/2020;123000
22728;22728;15/05/2020;243000
22729;22729;15/05/2020;382000
